V,t
-71.17057815551473,48.675000000000004
-71.1357103672905,48.7
-71.15399018147899,48.725
-71.20185923939802,48.75
-71.21505092049979,48.775000000000006
-71.15859713779011,48.800000000000004
-71.08551121412007,48.825
-71.02898044424256,48.85
-70.99327641254591,48.875
-70.9537549930538,48.900000000000006
-70.87787222308613,48.925000000000004
-70.80938717443215,48.95
-70.75401097157639,48.975
-70.70949451308651,49.0
-70.6726827304397,49.025000000000006
-70.63951458802289,49.050000000000004
-70.60502308313254,49.075
-70.56333524597473,49.1
-70.4842602332568,49.125
-70.37530983974254,49.150000000000006
-70.27521334636506,49.175000000000004
-70.20598590842218,49.2
-70.17292727059771,49.225
-70.16462176696156,49.25
-70.15293832096961,49.275000000000006
-70.10048282572087,49.300000000000004
-70.07149778916879,49.325
-70.0663147394806,49.35
-70.0567119198634,49.375
-70.02555275291465,49.400000000000006
-69.96678584062211,49.425000000000004
-69.88544496436391,49.45
-69.79764908490849,49.475
-69.73060234241464,49.5
-69.70562093646058,49.525000000000006
-69.68706885313158,49.550000000000004
-69.6595922113574,49.575
-69.61829524087028,49.6
-69.5664527469281,49.625
-69.51224117620684,49.650000000000006
-69.43988528563729,49.675000000000004
-69.36246936180923,49.7
-69.29194667255133,49.725
-69.22751502944736,49.75
-69.15564401651513,49.775000000000006
-69.0928129824676,49.800000000000004
-69.04646872145557,49.825
-68.9959357552991,49.85
-68.93358435611238,49.875
-68.86483054630361,49.900000000000006
-68.80813609857519,49.925000000000004
-68.7749225515397,49.95
-68.7381280189096,49.975
-68.68528854760217,50.0
-68.61059158865285,50.025000000000006
-68.51451666576475,50.050000000000004
-68.40383537530843,50.075
-68.29161138632209,50.1
-68.19705151080785,50.125
-68.13061086223588,50.150000000000006
-68.08021384854703,50.175000000000004
-68.03458511825905,50.2
-67.9861076516861,50.225
-67.93082276093874,50.25
-67.86843008992388,50.275000000000006
-67.80254943242217,50.300000000000004
-67.75487329057376,50.325
-67.72438008400852,50.35
-67.69916927052675,50.375
-67.67366425391965,50.400000000000006
-67.64861238396942,50.425000000000004
-67.63108495644916,50.45
-67.60536345222283,50.475
-67.53652896407415,50.5
-67.44476947484515,50.525000000000006
-67.34882188511547,50.550000000000004
-67.26459253805159,50.575
-67.20515721940691,50.6
-67.17485782602465,50.625
-67.14253612506799,50.650000000000006
-67.09700496359083,50.675000000000004
-67.03692209892927,50.7
-66.96663119764872,50.725
-66.89616183554391,50.75
-66.84057467308382,50.775000000000006
-66.80344503141798,50.800000000000004
-66.77430114826345,50.825
-66.74463299585032,50.85
-66.70868927019886,50.875
-66.6634773911194,50.900000000000006
-66.60613932508755,50.925000000000004
-66.52185901042611,50.95
-66.43656830820049,50.975
-66.37230427810094,51.0
-66.33543966782698,51.025000000000006
-66.31668291308733,51.050000000000004
-66.29107813759995,51.075
-66.24149520672924,51.1
-66.188712498958,51.125
-66.14093638584477,51.150000000000006
-66.1022992414265,51.175000000000004
-66.07302234356197,51.2
-66.04941587393193,51.225
-66.02387891803903,51.25
-65.98489946520779,51.275000000000006
-65.94472956533843,51.300000000000004
-65.91295787725534,51.325
-65.87289517528264,51.35
-65.81488227205443,51.375
-65.73630198454755,51.400000000000006
-65.6415791340816,51.425000000000004
-65.54218054631886,51.45
-65.45661505126435,51.475
-65.39148285951008,51.5
-65.31253392347357,51.525000000000006
-65.22936857214839,51.550000000000004
-65.15128449333169,51.575
-65.0835665167644,51.6
-65.02748661413129,51.625
-64.98030389906084,51.650000000000006
-64.93526462712545,51.675000000000004
-64.88177759198993,51.7
-64.8153397418558,51.725
-64.7403372725649,51.75
-64.6616053622229,51.775000000000006
-64.58410923078982,51.800000000000004
-64.51294414007997,51.825
-64.45352969921204,51.85
-64.4145317033784,51.875
-64.3965285131602,51.900000000000006
-64.393652317497,51.925000000000004
-64.39601384248778,51.95
-64.38970235139101,51.975
-64.35678564462462,52.0
-64.29218948676039,52.025000000000006
-64.23021034381453,52.050000000000004
-64.18748484244755,52.075
-64.17195398393199,52.1
-64.18349345166855,52.125
-64.21391361118606,52.150000000000006
-64.2469595101414,52.175000000000004
-64.2583108783196,52.2
-64.21889502309965,52.225
-64.14063178437145,52.25
-64.06119036280795,52.275000000000006
-64.00499586434971,52.300000000000004
-63.98222751562344,52.325
-63.988818663942084,52.35
-64.00645677730476,52.375
-64.00258344439683,52.400000000000006
-63.94744383951158,52.425000000000004
-63.911999900114104,52.45
-63.87302751855162,52.475
-63.79985977871988,52.5
-63.68139435237705,52.525000000000006
-63.5260934991439,52.550000000000004
-63.361984066503574,52.575
-63.23665748980173,52.6
-63.16771633512057,52.625
-63.12012905272768,52.650000000000006
-63.10051999927647,52.675000000000004
-63.10982413046436,52.7
-63.142746483527795,52.725
-63.18776217724219,52.75
-63.22711641192198,52.775000000000006
-63.23682446942056,52.800000000000004
-63.18679221463748,52.825
-63.11366363121332,52.85
-63.06062968138956,52.875
-63.019676969375475,52.900000000000006
-62.984310528403675,52.925000000000004
-62.94955382073005,52.95
-62.91194873763379,52.975
-62.869555599417396,53.0
-62.82195315540665,53.025000000000006
-62.77023858395067,53.050000000000004
-62.717052214387614,53.075
-62.666105362078845,53.1
-62.61965423799907,53.125
-62.5789701951597,53.150000000000006
-62.54458302028042,53.175000000000004
-62.5162809337892,53.2
-62.493110589822265,53.225
-62.47337707622415,53.25
-62.45464391454765,53.275000000000006
-62.43373306005384,53.300000000000004
-62.40672490171208,53.325
-62.36968062807996,53.35
-62.32461345562435,53.375
-62.27623862500787,53.400000000000006
-62.22827380173014,53.425000000000004
-62.18340158440622,53.45
-62.14326950476663,53.475
-62.10849002765735,53.5
-62.07864055103984,53.525000000000006
-62.052263405991,53.550000000000004
-62.025663841511395,53.575
-61.979632405229324,53.6
-61.912428110492755,53.625
-61.82945468093282,53.650000000000006
-61.73639927349049,53.675000000000004
-61.63923247841643,53.7
-61.54420831927109,53.725
-61.45786425292469,53.75
-61.38702116955719,53.775000000000006
-61.33878339265837,53.800000000000004
-61.285391060389834,53.825
-61.20096806095759,53.85
-61.116988603311526,53.875
-61.05297209096257,53.900000000000006
-61.01585565166558,53.925000000000004
-60.99999413741923,53.95
-60.987160124466065,53.975
-60.953891633337086,54.0
-60.91757471083706,54.025000000000006
-60.880416920202045,54.050000000000004
-60.84070631720576,54.075
-60.798458069222164,54.1
-60.75541445522546,54.125
-60.71504486579011,54.150000000000006
-60.68238280790346,54.175000000000004
-60.649909873216004,54.2
-60.615800013222504,54.225
-60.58378500567693,54.25
-60.55285572932434,54.275000000000006
-60.517262163900945,54.300000000000004
-60.466513390134,54.325
-60.38607518294489,54.35
-60.29115588726469,54.375
-60.20423719973847,54.400000000000006
-60.13293952766239,54.425000000000004
-60.07893069891994,54.45
-60.03792596198204,54.475
-59.99968798590701,54.5
-59.948026860340526,54.525000000000006
-59.8616981705646,54.550000000000004
-59.79815228756561,54.575
-59.768840714483936,54.6
-59.73554415718438,54.625
-59.67598824810565,54.650000000000006
-59.58384354626043,54.675000000000004
-59.4687255372353,54.7
-59.35619463319075,54.725
-59.287684423167676,54.75
-59.23240118082193,54.775000000000006
-59.15440813434952,54.800000000000004
-59.078612242977734,54.825
-59.02063030203853,54.85
-58.98678894296856,54.875
-58.97412463330911,54.900000000000006
-58.970383676706135,54.925000000000004
-58.9548555265491,54.95
-58.92134684699207,54.975
-58.87807718753896,55.0
-58.831043174958126,55.025000000000006
-58.78465907318213,55.050000000000004
-58.741756783307714,55.075
-58.703585843595846,55.1
-58.66981342947168,55.125
-58.638524353524566,55.150000000000006
-58.60622106550808,55.175000000000004
-58.56782092249447,55.2
-58.504430262283066,55.225
-58.41835114423939,55.25
-58.32975548165739,55.275000000000006
-58.25341568606903,55.300000000000004
-58.1987046672441,55.325
-58.16959583319033,55.35
-58.16466309015338,55.375
-58.17708084261683,55.400000000000006
-58.194623993302166,55.425000000000004
-58.199667943168805,55.45
-58.174766955353455,55.475
-58.15708599586513,55.5
-58.14032984128612,55.525000000000006
-58.1076466395519,55.550000000000004
-58.050377903285366,55.575
-57.96805850979683,55.6
-57.868416701084065,55.625
-57.767374083832216,55.650000000000006
-57.688581334602176,55.675000000000004
-57.61964682885932,55.7
-57.54649805329866,55.725
-57.47459088979906,55.75
-57.4077989672069,55.775000000000006
-57.348413661336245,55.800000000000004
-57.29714409496866,55.825
-57.25311713785333,55.85
-57.211252214485754,55.875
-57.13006699231105,55.900000000000006
-57.023794145282004,55.925000000000004
-56.92046973716704,55.95
-56.8383935960298,55.975
-56.78612931422918,56.0
-56.76250424841927,56.025000000000006
-56.756609519549414,56.050000000000004
-56.74780001286413,56.075
-56.70587186011536,56.1
-56.63446363431156,56.125
-56.55467096473668,56.150000000000006
-56.46808392654141,56.175000000000004
-56.376148271199256,56.2
-56.280165426506606,56.225
-56.18129249658272,56.25
-56.0805422618697,56.275000000000006
-55.978783179132634,56.300000000000004
-55.87673938145935,56.325
-55.77499067826063,56.35
-55.673972555270076,56.375
-55.57377871377794,56.400000000000006
-55.474456186921465,56.425000000000004
-55.377727083851816,56.45
-55.28487179577795,56.475
-55.19651130203652,56.5
-55.11260717009184,56.525000000000006
-55.032461555535996,56.550000000000004
-54.95471720208869,56.575
-54.87735744159735,56.6
-54.79770619403708,56.625
-54.71242796751068,56.650000000000006
-54.617527858248685,56.675000000000004
-54.50835155060928,56.7
-54.37958531707834,56.725
-54.265243996087456,56.75
-54.180204561888175,56.775000000000006
-54.09389418522408,56.800000000000004
-53.985400878149704,56.825
-53.84348009819805,56.85
-53.66655474838057,56.875
-53.462715177187114,56.900000000000006
-53.249719178586155,56.925000000000004
-53.05499199202445,56.95
-52.90791739348415,56.975
-52.79119246048926,57.0
-52.67273494353673,57.025000000000006
-52.53043252386271,57.050000000000004
-52.352238655678434,57.075
-52.13617256617031,57.1
-51.890319255499904,57.125
-51.632829496803865,57.150000000000006
-51.38903660049191,57.175000000000004
-51.13546882237027,57.2
-50.85916260236461,57.225
-50.562265955304376,57.25
-50.24699851939996,57.275000000000006
-49.9156515562431,57.300000000000004
-49.570587950806306,57.325
-49.21424221144324,57.35
-48.8512899910884,57.375
-48.474453812867125,57.400000000000006
-48.05863322227962,57.425000000000004
-47.58649641664071,57.45
-47.04949499850482,57.475
-46.44786397566582,57.5
-45.790621761156885,57.525000000000006
-45.095559865958144,57.550000000000004
-44.37250842533313,57.575
-43.58897282834802,57.6
-42.71047395935298,57.625
-41.70997619190733,57.650000000000006
-40.56788738878072,57.675000000000004
-39.27205890195144,57.7
-37.81778557260752,57.725
-36.207805731146436,57.75
-34.43383650474337,57.775000000000006
-32.449261427847006,57.800000000000004
-30.21787804431973,57.825
-27.706578261756388,57.85
-24.885045192206434,57.875
-21.759204779689114,57.900000000000006
-18.321622069143036,57.925000000000004
-14.521773935218148,57.95
-10.391614646778207,57.975
-6.047843493251975,58.0
-1.6226002849357903,58.025000000000006
2.840763412834372,58.050000000000004
7.22824777541131,58.075
11.458098610118544,58.1
15.362888246480914,58.125
18.780437621515365,58.150000000000006
21.674121424581458,58.175000000000004
24.033309451935114,58.2
25.907600037332145,58.225
27.36747264343145,58.25
28.37562669462584,58.275000000000006
29.05297483934257,58.300000000000004
29.44474932718853,58.325
29.59360480162299,58.35
29.575509306397826,58.375
29.355553173461146,58.400000000000006
29.072660760415985,58.425000000000004
28.73260651567263,58.45
28.260027820950803,58.475
27.68322209472597,58.5
27.0274555310658,58.525000000000006
26.38734429870823,58.550000000000004
25.68890492605354,58.575
24.91903944760111,58.6
24.088335072677225,58.625
23.217190064776368,58.650000000000006
22.329012697482334,58.675000000000004
21.4279896702372,58.7
20.491982706510665,58.725
19.530170356769656,58.75
18.572345657737763,58.775000000000006
17.5362872293151,58.800000000000004
16.456957972279504,58.825
15.414543993316718,58.85
14.350957841047759,58.875
13.253722709193337,58.900000000000006
12.183940188293994,58.925000000000004
11.054466308082539,58.95
9.889186213140945,58.975
8.754667972834369,59.0
7.623361446466483,59.025000000000006
6.4453876941004005,59.050000000000004
5.30850720343276,59.075
4.202518870761072,59.1
3.0159681653828194,59.125
1.8012780606845764,59.150000000000006
0.5803731208937202,59.175000000000004
-0.5667851903920411,59.2
-1.7455078050827608,59.225
-2.944039307755749,59.25
-4.118920052786562,59.275000000000006
-5.264284614246282,59.300000000000004
-6.436441577907177,59.325
-7.591438635087804,59.35
-8.7467814566347,59.375
-9.90969300909756,59.400000000000006
-11.069498134988066,59.425000000000004
-12.244754904341093,59.45
-13.411528673294423,59.475
-14.519326678553014,59.5
-15.631868095769622,59.525000000000006
-16.797213476021707,59.550000000000004
-17.971769728125903,59.575
-19.088550556932983,59.6
-20.214060006105594,59.625
-21.302817464861803,59.650000000000006
-22.352802548062293,59.675000000000004
-23.413619876636997,59.7
-24.50447304017797,59.725
-25.610273302786787,59.75
-26.71723040562047,59.775000000000006
-27.811890569320816,59.800000000000004
-28.86103494855965,59.825
-29.87596359706829,59.85
-30.900165089518996,59.875
-31.948795422754166,59.900000000000006
-33.00898179754603,59.925000000000004
-34.0799819503861,59.95
-35.15347359535069,59.975
-36.21782847244155,60.0
-37.281681954352344,60.025000000000006
-38.368484005812036,60.050000000000004
-39.4409469524368,60.075
-40.537385687098094,60.1
-41.69836346666236,60.125
-42.92689125822833,60.150000000000006
-44.188427739125665,60.175000000000004
-45.41144491454569,60.2
-46.628814786678454,60.225
-47.892880821730024,60.25
-49.18387954065162,60.275000000000006
-50.49100838478738,60.300000000000004
-51.812425715876635,60.325
-53.154377026150975,60.35
-54.49174817933299,60.375
-55.8384721464528,60.400000000000006
-57.21823789552162,60.425000000000004
-58.63044531129526,60.45
-60.05020519527272,60.475
-61.43580026697705,60.5
-62.77141345201475,60.525000000000006
-64.04184481241701,60.550000000000004
-65.23618160767421,60.575
-66.34975942232802,60.6
-67.38408365074487,60.625
-68.31978049577825,60.650000000000006
-69.14908880848569,60.675000000000004
-69.88680279042191,60.7
-70.54663970635652,60.725
-71.14123988427417,60.75
-71.67929268765299,60.775000000000006
-72.14711025452394,60.800000000000004
-72.53141197981535,60.825
-72.83350183150318,60.85
-73.06926300920232,60.875
-73.2691579441667,60.900000000000006
-73.47693145272807,60.925000000000004
-73.66750446847593,60.95
-73.81473303786481,60.975
-73.92640353679384,61.0
-74.00984849148675,61.025000000000006
-74.07194657849188,61.050000000000004
-74.11912262468229,61.075
-74.15734760725566,61.1
-74.19213865373426,61.125
-74.23167533158062,61.150000000000006
-74.28646537495896,61.175000000000004
-74.29913877760163,61.2
-74.24389591080795,61.225
-74.14658818382554,61.25
-74.08471804385034,61.275000000000006
-74.11577498802794,61.300000000000004
-74.12182497042905,61.325
-74.07867752786726,61.35
-73.9976552130371,61.375
-73.91959322852333,61.400000000000006
-73.91310699303656,61.425000000000004
-73.93862346459329,61.45
-73.93277074883802,61.475
-73.89403314570637,61.5
-73.83344588948201,61.525000000000006
-73.77459514879666,61.550000000000004
-73.75202467856853,61.575
-73.76097617349348,61.6
-73.77352429141585,61.625
-73.77828189805555,61.650000000000006
-73.77618770245154,61.675000000000004
-73.78050625696186,61.7
-73.76676617920823,61.725
-73.70357020248053,61.75
-73.6521535332121,61.775000000000006
-73.63698476135964,61.800000000000004
-73.64301787455953,61.825
-73.6228496888296,61.85
-73.58089420288047,61.875
-73.51484924478115,61.900000000000006
-73.42318398155656,61.925000000000004
-73.3176674815367,61.95
-73.22336871435672,61.975
-73.16484241637934,62.0
-73.10016297838968,62.025000000000006
-73.05709182676436,62.050000000000004
-73.05319029622983,62.075
-73.07688704071734,62.1
-73.09188746335296,62.125
-73.09589600336662,62.150000000000006
-73.09965629855435,62.175000000000004
-73.10122013533521,62.2
-73.08820642447535,62.225
-73.04135952052614,62.25
-72.97446545372449,62.275000000000006
-72.91354460522314,62.300000000000004
-72.86909599484545,62.325
-72.8358138386473,62.35
-72.79243624364504,62.375
-72.70353981633474,62.400000000000006
-72.59817219824697,62.425000000000004
-72.51408718529545,62.45
-72.46617138348475,62.475
-72.44644420891028,62.5
-72.42405788775832,62.525000000000006
-72.37191826694189,62.550000000000004
-72.37285343898483,62.575
-72.39263501579842,62.6
-72.39605319973539,62.625
-72.37154533796823,62.650000000000006
-72.33119592248927,62.675000000000004
-72.31008195826197,62.7
-72.32294454950932,62.725
-72.33675811056919,62.75
-72.32720315591531,62.775000000000006
-72.28368678704078,62.800000000000004
-72.20934269245801,62.825
-72.12103114769877,62.85
-72.0493390153142,62.875
-71.9992567689855,62.900000000000006
-71.9507957510295,62.925000000000004
-71.90678814599546,62.95
-71.86663911914822,62.975
-71.82632332177697,63.0
-71.77838489119524,63.025000000000006
-71.7127957292043,63.050000000000004
-71.64263214236425,63.075
-71.57157380951705,63.1
-71.49668356659569,63.125
-71.42025224552926,63.150000000000006
-71.34979867424309,63.175000000000004
-71.2980696766586,63.2
-71.2659866317198,63.225
-71.23629743187483,63.25
-71.2028270346825,63.275000000000006
-71.16309704900267,63.300000000000004
-71.11831931530672,63.325
-71.07339590567753,63.35
-71.03340270165641,63.375
-70.99597300875482,63.400000000000006
-70.96223942401393,63.425000000000004
-70.93262595974052,63.45
-70.90653255551905,63.475
-70.88233507821181,63.5
-70.8573853219588,63.525000000000006
-70.82801100817782,63.550000000000004
-70.7900457647628,63.575
-70.74777275198264,63.6
-70.70741088506085,63.625
-70.67205446535698,63.650000000000006
-70.64249306514428,63.675000000000004
-70.61721152760977,63.7
-70.59238996685421,63.725
-70.56190376789209,63.75
-70.51826821233122,63.775000000000006
-70.48068583417715,63.800000000000004
-70.42976851373298,63.825
-70.34438987257627,63.85
-70.22937302274123,63.875
-70.11549056671866,63.900000000000006
-70.05821299233823,63.925000000000004
-70.04116745471907,63.95
-70.01730557374256,63.975
-69.97742625825776,64.0
-69.92203178459667,64.025
-69.86132779657423,64.05
-69.81440034971199,64.075
-69.74109837257694,64.10000000000001
-69.62844670325738,64.125
-69.50252410961616,64.15
-69.38350275656137,64.175
-69.2856482060458,64.2
-69.21731941706749,64.22500000000001
-69.18693567071509,64.25
-69.1875613347062,64.275
-69.19430454498729,64.3
-69.19121785809058,64.325
-69.17170868377423,64.35000000000001
-69.13853928502225,64.375
-69.10370416680772,64.4
-69.05948001644393,64.425
-68.99998050767506,64.45
-68.93490411987405,64.47500000000001
-68.87053722300288,64.5
-68.80975407761245,64.525
-68.7520168348428,64.55
-68.69337553642285,64.575
-68.62646811467066,64.60000000000001
-68.54940013889777,64.625
-68.49637470260151,64.65
-68.45704007769733,64.675
-68.41866662838243,64.7
-68.37460116194566,64.72500000000001
-68.32426692876754,64.75
-68.27316362232004,64.775
-68.23286737916683,64.8
-68.18296416337836,64.825
-68.08932626159506,64.85000000000001
-67.98646111543344,64.875
-67.89777640222444,64.9
-67.83408239700157,64.925
-67.7935919725005,64.95
-67.7619205991594,64.97500000000001
-67.71204682263408,65.0
-67.62238239028851,65.025
-67.51784096116101,65.05
-67.42426458438194,65.075
-67.3575491876926,65.10000000000001
-67.32364457744491,65.125
-67.31855443860142,65.15
-67.32833633473552,65.175
-67.32910170803123,65.2
-67.28701587928329,65.22500000000001
-67.22806609955148,65.25
-67.20633184184975,65.275
-67.19021571828488,65.3
-67.1579540582256,65.325
-67.09826216463004,65.35000000000001
-67.01033431404576,65.375
-66.90384375660953,65.4
-66.79894271604769,65.425
-66.7262623896757,65.45
-66.70049353133945,65.47500000000001
-66.66541899436496,65.5
-66.62639338838468,65.525
-66.58977807120175,65.55
-66.55630651661832,65.575
-66.52108431443584,65.60000000000001
-66.47358917045489,65.625
-66.40860610157043,65.65
-66.35879275330892,65.675
-66.30217133537711,65.7
-66.22210426998949,65.72500000000001
-66.11757415539076,65.75
-66.00318376585565,65.775
-65.90915605168934,65.8
-65.87092400171352,65.825
-65.83128495231132,65.85000000000001
-65.78474685857535,65.875
-65.74245829567677,65.9
-65.70805533269446,65.925
-65.67766153261485,65.95
-65.63988795233206,65.97500000000001
-65.57667345967039,66.0
-65.51317117645665,66.025
-65.44119909874738,66.05
-65.33577506035854,66.075
-65.19384370037928,66.10000000000001
-65.03427646317178,66.125
-64.89787159837095,66.15
-64.8263614788417,66.175
-64.75876880569453,66.2
-64.69423191807911,66.22500000000001
-64.63996316221262,66.25
-64.59592636588994,66.275
-64.55483683848387,66.3
-64.50216575615528,66.325
-64.44158761241485,66.35000000000001
-64.39323891981446,66.375
-64.35945793197065,66.4
-64.33713568418464,66.425
-64.31771599344222,66.45
-64.28719545841383,66.47500000000001
-64.23631018509765,66.5
-64.18869282496851,66.525
-64.15225698975347,66.55
-64.12868131928482,66.575
-64.11504014399884,66.60000000000001
-64.10380348493574,66.625
-64.08521333476466,66.65
-64.07259639472997,66.675
-64.06123690698992,66.7
-64.04236265857854,66.72500000000001
-64.01160525514199,66.75
-63.969000120938475,66.775
-63.91898649883845,66.8
-63.870407450324365,66.825
-63.83650985549088,66.85000000000001
-63.814434333898426,66.875
-63.769052390526504,66.9
-63.70786527786863,66.925
-63.63942372018854,66.95
-63.57111907859127,66.97500000000001
-63.50918335102308,67.0
-63.458689172271285,67.025
-63.42354981396455,67.05
-63.393702859088265,67.075
-63.33697248379615,67.10000000000001
-63.2908227943916,67.125
-63.279093524524264,67.15
-63.302973650801775,67.175
-63.341001392789664,67.2
-63.349064213011346,67.22500000000001
-63.290069532214055,67.25
-63.208839609677575,67.275
-63.14735370882409,67.3
-63.121620460750435,67.325
-63.12167861331417,67.35000000000001
-63.11167977613087,67.375
-63.07681674520883,67.4
-63.031943521976544,67.425
-62.97672906539981,67.45
-62.912773248264614,67.47500000000001
-62.843606857177036,67.5
-62.774691592563165,67.525
-62.71342006866932,67.55
-62.66911581356178,67.575
-62.65063685309565,67.60000000000001
-62.64119519562828,67.625
-62.624441712410544,67.65
-62.59258215434695,67.675
-62.54390531578539,67.7
-62.48278303451729,67.72500000000001
-62.419670191777605,67.75
-62.37110471224462,67.775
-62.346083207983575,67.8
-62.2974773402221,67.825
-62.229324628671854,67.85000000000001
-62.15232459640062,67.875
-62.07465939884018,67.9
-62.00199382378665,67.925
-61.937475291400084,67.95
-61.88173385420483,67.97500000000001
-61.819384532665175,68.0
-61.743497331406566,68.025
-61.66958485105475,68.05
-61.6082158366529,68.075
-61.56491795656192,68.10000000000001
-61.5401778024602,68.125
-61.529440889343675,68.15
-61.523111655525895,68.175
-61.506553462637946,68.2
-61.47499696395512,68.22500000000001
-61.44161664800522,68.25
-61.41134188927264,68.275
-61.38665035177603,68.3
-61.367576481095476,68.325
-61.35171150437268,68.35000000000001
-61.33420343031085,68.375
-61.30775704917471,68.4
-61.26264238523488,68.425
-61.229479815862206,68.45
-61.21298578214679,68.47500000000001
-61.1787782356421,68.5
-61.10880005325558,68.525
-61.001319037248834,68.55
-60.87092791523732,68.575
-60.748544340190676,68.60000000000001
-60.681410890432595,68.625
-60.664039713137484,68.65
-60.644717017646514,68.675
-60.62275573976839,68.7
-60.597390831286965,68.72500000000001
-60.567737449929815,68.75
-60.53279095936818,68.775
-60.49142692921706,68.8
-60.44211676223347,68.825
-60.38292008655439,68.85000000000001
-60.324723567049034,68.875
-60.277764172563415,68.9
-60.24780212972064,68.925
-60.23612092292066,68.95
-60.23952729434043,68.97500000000001
-60.25035124393378,69.0
-60.25644602943154,69.025
-60.241188166341445,69.05
-60.19764990047538,69.075
-60.15055201284592,69.10000000000001
-60.10184280424325,69.125
-60.05196651556943,69.15
-60.00140159523296,69.175
-59.95066069914856,69.2
-59.90029069073736,69.22500000000001
-59.85087264092681,69.25
-59.80302182815062,69.275
-59.75738773834893,69.3
-59.71465406496811,69.325
-59.67553870896092,69.35000000000001
-59.64335184504235,69.375
-59.62584471725231,69.4
-59.61437313092384,69.425
-59.60060373948122,69.45
-59.5785198326456,69.47500000000001
-59.54442133643493,69.5
-59.49692481316396,69.525
-59.43696346144431,69.55
-59.36771645266886,69.575
-59.29407718229686,69.60000000000001
-59.229269023170396,69.625
-59.183817660366486,69.65
-59.161766511567436,69.675
-59.16067672706065,69.7
-59.17162718973873,69.72500000000001
-59.179214515099424,69.75
-59.16155305124567,69.775
-59.11630664531336,69.8
-59.08353696390464,69.825
-59.05716730518608,69.85000000000001
-59.03085062295606,69.875
-59.00022118662182,69.9
-58.962894581199606,69.925
-58.91846770731446,69.95
-58.86851878120043,69.97500000000001
-58.81660733470045,70.0
-58.769943947366265,70.025
-58.74863328987255,70.05
-58.74563933438646,70.075
-58.748801045324704,70.10000000000001
-58.748373471061804,70.125
-58.73702774393011,70.15
-58.70985108021983,70.175
-58.664346780178924,70.2
-58.60043422801326,70.22500000000001
-58.52118701985376,70.25
-58.445770966006876,70.275
-58.380863510394576,70.3
-58.325671626045015,70.325
-58.27895669133014,70.35000000000001
-58.23903448996557,70.375
-58.20377521101055,70.4
-58.17060344886811,70.425
-58.13649820328486,70.45
-58.09799287935118,70.47500000000001
-58.051414197364416,70.5
-57.99350560756967,70.525
-57.92231099530335,70.55
-57.83756119158011,70.575
-57.740674253636385,70.60000000000001
-57.63475546493031,70.625
-57.52459733514148,70.65
-57.4166796001714,70.675
-57.31916922214301,70.7
-57.24192038940109,70.72500000000001
-57.19427364468696,70.75
-57.159255746272436,70.775
-57.12003610684159,70.8
-57.06810995704282,70.825
-57.000320592293896,70.85000000000001
-56.918859372781945,70.875
-56.83126572346325,70.9
-56.750427134063564,70.925
-56.69457915907781,70.95
-56.675382123273856,70.97500000000001
-56.62167888057894,71.0
-56.547525427339906,71.025
-56.481143213756646,71.05
-56.43934902391287,71.075
-56.427554975776395,71.10000000000001
-56.439768521198964,71.125
-56.45859244591631,71.15
-56.45522486954814,71.175
-56.39896974353321,71.2
-56.33571654705256,71.22500000000001
-56.27697522938981,71.25
-56.219686602819884,71.275
-56.1613496444874,71.3
-56.1000214964064,71.325
-56.03431746546056,71.35000000000001
-55.96341102340313,71.375
-55.8870338068568,71.4
-55.80547561731393,71.425
-55.72160018656995,71.45
-55.674699528558975,71.47500000000001
-55.650175283668034,71.5
-55.61746897791117,71.525
-55.556550347356506,71.55
-55.45791733812606,71.575
-55.32259610639594,71.60000000000001
-55.16214101839635,71.625
-54.998634650411205,71.65
-54.86468778877878,71.675
-54.79110899200444,71.7
-54.72701450235121,71.72500000000001
-54.65533724568931,71.75
-54.57264726442753,71.775
-54.477199464688006,71.8
-54.36893361630583,71.825
-54.249474352829424,71.85000000000001
-54.12213117152038,71.875
-53.991898433353235,71.9
-53.86545536301599,71.925
-53.75116566922106,71.95
-53.64603426882151,71.97500000000001
-53.536948186147605,72.0
-53.41869423531585,72.025
-53.286996662322686,72.05
-53.138517145043934,72.075
-52.970854793235276,72.10000000000001
-52.7825461485321,72.125
-52.57306518444911,72.15
-52.34282330638116,72.175
-52.09316935160223,72.2
-51.826389589266334,72.22500000000001
-51.54570772040722,72.25
-51.25528487793778,72.275
-50.96021962665123,72.3
-50.66654796321976,72.325
-50.39835825449073,72.35000000000001
-50.174079619929095,72.375
-49.955500322377986,72.4
-49.711839613462445,72.425
-49.42177810073514,72.45
-49.073457747677296,72.47500000000001
-48.66448187369841,72.5
-48.20191515413545,72.525
-47.70228362025449,72.55
-47.19157465924871,72.575
-46.67144230049822,72.60000000000001
-46.078321942473266,72.625
-45.41881998581454,72.65
-44.69881865714161,72.675
-43.91865296342767,72.7
-43.07311069200229,72.72500000000001
-42.151432410550356,72.75
-41.13731146711033,72.775
-40.0031005272477,72.8
-38.709623451923186,72.825
-37.254523616688424,72.85000000000001
-35.630547972853144,72.875
-33.8208774969257,72.9
-31.799127190619757,72.925
-29.529346080846068,72.95
-26.96601721972015,72.97500000000001
-24.062132126664387,73.0
-20.83946394467189,73.025
-17.30130675740235,73.05
-13.46074058873828,73.075
-9.35539363121547,73.10000000000001
-5.047442246017603,73.125
-0.6236109629682431,73.15
3.8048275194518943,73.175
8.102163973894651,73.2
